code_muni,municipio,dom_rede_esgoto,dom_total,code_state,abbrev_state
3523701,Itirapuã - SP,1716,2005,35,SP
3523800,Itobi - SP,2558,2906,35,SP
3523909,Itu - SP,53526,59545,35,SP
3524006,Itupeva - SP,18422,23690,35,SP
3524105,Ituverava - SP,13598,14031,35,SP
3524204,Jaborandi - SP,2164,2278,35,SP
3524303,Jaboticabal - SP,26770,27393,35,SP
3524402,Jacareí - SP,78615,85076,35,SP
3524501,Jaci - SP,2358,2637,35,SP
3524600,Jacupiranga - SP,3773,5828,35,SP
3524709,Jaguariúna - SP,20062,21443,35,SP
3524808,Jales - SP,17962,19080,35,SP
3524907,Jambeiro - SP,1121,2297,35,SP
3525003,Jandira - SP,36174,42009,35,SP
3525102,Jardinópolis - SP,14283,14872,35,SP
3525201,Jarinu - SP,4888,12965,35,SP
3525300,Jaú - SP,47284,48521,35,SP
3525409,Jeriquara - SP,1157,1318,35,SP
3525508,Joanópolis - SP,3344,4663,35,SP
3525607,João Ramalho - SP,1361,1543,35,SP
3525706,José Bonifácio - SP,12314,13333,35,SP
3525805,Júlio Mesquita - SP,1538,1562,35,SP
3525854,Jumirim - SP,569,1002,35,SP
3525904,Jundiaí - SP,154445,163219,35,SP
3526001,Junqueirópolis - SP,6605,7151,35,SP
3526100,Juquiá - SP,3753,6343,35,SP
3526209,Juquitiba - SP,3025,10005,35,SP
3526308,Lagoinha - SP,1192,2079,35,SP
3526407,Laranjal Paulista - SP,8074,9287,35,SP
3526506,Lavínia - SP,1505,1837,35,SP
3526605,Lavrinhas - SP,1908,2392,35,SP
3526704,Leme - SP,35009,35758,35,SP
3526803,Lençóis Paulista - SP,21979,22822,35,SP
3526902,Limeira - SP,100161,104444,35,SP
3527009,Lindóia - SP,2135,2591,35,SP
3527108,Lins - SP,27901,28432,35,SP
3527207,Lorena - SP,28739,30025,35,SP
3527256,Lourdes - SP,665,772,35,SP
3527306,Louveira - SP,15638,17902,35,SP
3527405,Lucélia - SP,6286,6603,35,SP
3527504,Lucianópolis - SP,695,890,35,SP
3527603,Luís Antônio - SP,4055,4169,35,SP
3527702,Luiziânia - SP,1598,1729,35,SP
3527801,Lupércio - SP,1336,1472,35,SP
3527900,Lutécia - SP,834,1036,35,SP
3528007,Macatuba - SP,5423,5654,35,SP
3528106,Macaubal - SP,2692,3008,35,SP
3528205,Macedônia - SP,1113,1513,35,SP
3528304,Magda - SP,1066,1257,35,SP
3528403,Mairinque - SP,11448,17025,35,SP
3528502,Mairiporã - SP,10708,33058,35,SP
3528601,Manduri - SP,3217,3689,35,SP
3528700,Marabá Paulista - SP,716,1383,35,SP
3528809,Maracaí - SP,4253,4828,35,SP
3528858,Marapoama - SP,1113,1238,35,SP
3528908,Mariápolis - SP,1196,1382,35,SP
3529005,Marília - SP,85581,88399,35,SP
3529104,Marinópolis - SP,584,717,35,SP
3529203,Martinópolis - SP,7731,8845,35,SP
3529302,Matão - SP,28296,28821,35,SP
3529401,Mauá - SP,141357,152619,35,SP
3529500,Mendonça - SP,1995,2315,35,SP
3529609,Meridiano - SP,1391,1726,35,SP
3529658,Mesópolis - SP,614,743,35,SP
3529708,Miguelópolis - SP,6605,7138,35,SP
3529807,Mineiros do Tietê - SP,3932,4138,35,SP
3529906,Miracatu - SP,3862,6846,35,SP
3530003,Mira Estrela - SP,929,1243,35,SP
3530102,Mirandópolis - SP,7326,9108,35,SP
3530201,Mirante do Paranapanema - SP,3504,6122,35,SP
3530300,Mirassol - SP,22298,23213,35,SP
3530409,Mirassolândia - SP,1181,1721,35,SP
3530508,Mococa - SP,22676,24696,35,SP
3530607,Mogi das Cruzes - SP,127766,158693,35,SP
3530706,Mogi Guaçu - SP,52468,54720,35,SP
3530805,Mogi Mirim - SP,31103,33795,35,SP
3530904,Mombuca - SP,1031,1232,35,SP
3531001,Monções - SP,731,799,35,SP
3531100,Mongaguá - SP,18348,21572,35,SP
3531209,Monte Alegre do Sul - SP,1780,3244,35,SP
3531308,Monte Alto - SP,17413,18050,35,SP
3531407,Monte Aprazível - SP,7901,8641,35,SP
3531506,Monte Azul Paulista - SP,6400,6769,35,SP
3531605,Monte Castelo - SP,1368,1626,35,SP
3531704,Monteiro Lobato - SP,628,1568,35,SP
3531803,Monte Mor - SP,19161,22385,35,SP
3531902,Morro Agudo - SP,9589,10018,35,SP
3532009,Morungaba - SP,3970,4779,35,SP
3532058,Motuca - SP,1046,1412,35,SP
3532108,Murutinga do Sul - SP,1120,1480,35,SP
3532157,Nantes - SP,934,1027,35,SP
3532207,Narandiba - SP,1831,2063,35,SP
3532306,Natividade da Serra - SP,1197,2838,35,SP
3532405,Nazaré Paulista - SP,1329,6724,35,SP
3532504,Neves Paulista - SP,3191,3718,35,SP
3532603,Nhandeara - SP,3402,4016,35,SP
3532702,Nipoã - SP,1595,1761,35,SP
3532801,Nova Aliança - SP,2243,2501,35,SP
3532827,Nova Campina - SP,1479,2920,35,SP
3532843,Nova Canaã Paulista - SP,542,819,35,SP
3532868,Nova Castilho - SP,298,398,35,SP
3532900,Nova Europa - SP,3241,3373,35,SP
3533007,Nova Granada - SP,6688,7285,35,SP
3533106,Nova Guataporanga - SP,782,867,35,SP
3533205,Nova Independência - SP,1295,1471,35,SP
3533254,Novais - SP,1490,1593,35,SP
3533304,Nova Luzitânia - SP,1027,1122,35,SP
3533403,Nova Odessa - SP,21711,22197,35,SP
3533502,Novo Horizonte - SP,13846,14750,35,SP
3533601,Nuporanga - SP,2511,2686,35,SP
3533700,Ocauçu - SP,1393,1622,35,SP
3533809,Óleo - SP,674,973,35,SP
3533908,Olímpia - SP,19682,20418,35,SP
3534005,Onda Verde - SP,1431,1703,35,SP
3534104,Oriente - SP,2059,2202,35,SP
3534203,Orindiúva - SP,1960,2117,35,SP
3534302,Orlândia - SP,13280,13559,35,SP
3534401,Osasco - SP,239704,261473,35,SP
3534500,Oscar Bressane - SP,801,960,35,SP
3534609,Osvaldo Cruz - SP,11307,11761,35,SP
3534708,Ourinhos - SP,37079,38002,35,SP
3534757,Ouroeste - SP,3691,4044,35,SP
3534807,Ouro Verde - SP,2720,2929,35,SP
3534906,Pacaembu - SP,3367,3834,35,SP
3535002,Palestina - SP,3858,4452,35,SP
3535101,Palmares Paulista - SP,3361,3433,35,SP
3535200,Palmeira d'Oeste - SP,2935,3535,35,SP
3535309,Palmital - SP,6988,7363,35,SP
3535408,Panorama - SP,5003,5489,35,SP
3535507,Paraguaçu Paulista - SP,13686,14825,35,SP
3535606,Paraibuna - SP,2570,6628,35,SP
3535705,Paraíso - SP,1952,2268,35,SP
3535804,Paranapanema - SP,4710,6843,35,SP
3535903,Paranapuã - SP,1415,1531,35,SP
3536000,Parapuã - SP,3577,4102,35,SP
3536109,Pardinho - SP,1805,2504,35,SP
3536208,Pariquera-Açu - SP,4549,6871,35,SP
3536257,Parisi - SP,972,1108,35,SP
3536307,Patrocínio Paulista - SP,4149,5023,35,SP
3536406,Paulicéia - SP,1328,2930,35,SP
3536505,Paulínia - SP,36617,37896,35,SP
3536570,Paulistânia - SP,518,766,35,SP
3536604,Paulo de Faria - SP,2660,2916,35,SP
3536703,Pederneiras - SP,14246,15611,35,SP
3536802,Pedra Bela - SP,472,2462,35,SP
3536901,Pedranópolis - SP,637,1052,35,SP
3537008,Pedregulho - SP,4537,5570,35,SP
3537107,Pedreira - SP,15131,15759,35,SP
3537156,Pedrinhas Paulista - SP,931,1063,35,SP
3537206,Pedro de Toledo - SP,2248,3945,35,SP
3537305,Penápolis - SP,22240,23212,35,SP
3537404,Pereira Barreto - SP,8530,9238,35,SP
3537503,Pereiras - SP,2164,3111,35,SP
3537602,Peruíbe - SP,18123,25016,35,SP
3537701,Piacatu - SP,1928,2081,35,SP
3537800,Piedade - SP,7353,19056,35,SP
3537909,Pilar do Sul - SP,6396,9571,35,SP
3538006,Pindamonhangaba - SP,54955,57994,35,SP
3538105,Pindorama - SP,5157,5459,35,SP
3538204,Pinhalzinho - SP,2675,5652,35,SP
3538303,Piquerobi - SP,1077,1284,35,SP
3538501,Piquete - SP,3350,4570,35,SP
3538600,Piracaia - SP,6773,9524,35,SP
3538709,Piracicaba - SP,150504,155428,35,SP
3538808,Piraju - SP,10108,11021,35,SP
3538907,Pirajuí - SP,7043,7484,35,SP
3539004,Pirangi - SP,3733,4028,35,SP
3539103,Pirapora do Bom Jesus - SP,4290,6100,35,SP
3539202,Pirapozinho - SP,8542,9237,35,SP
3539301,Pirassununga - SP,26449,27609,35,SP
3539400,Piratininga - SP,3901,5246,35,SP
3539509,Pitangueiras - SP,11428,11906,35,SP
3539608,Planalto - SP,1470,1645,35,SP
3539707,Platina - SP,929,1133,35,SP
3539806,Poá - SP,34073,35377,35,SP
3539905,Poloni - SP,1996,2168,35,SP
3540002,Pompéia - SP,6851,7313,35,SP
3540101,Pongaí - SP,1197,1363,35,SP
3540200,Pontal - SP,12916,13115,35,SP
3540259,Pontalinda - SP,1298,1549,35,SP
3540309,Pontes Gestal - SP,876,957,35,SP
3540408,Populina - SP,1418,1614,35,SP
3540507,Porangaba - SP,1748,3923,35,SP
3540606,Porto Feliz - SP,15736,18661,35,SP
3540705,Porto Ferreira - SP,18460,19049,35,SP
3540754,Potim - SP,5670,5742,35,SP
3540804,Potirendaba - SP,6176,6808,35,SP
3540853,Pracinha - SP,502,541,35,SP
3540903,Pradópolis - SP,5450,5865,35,SP
3541000,Praia Grande - SP,118142,130046,35,SP
